index,nswprice,nswdemand,vicprice,vicdemand,transfer,target
480,0.07875,0.71928,0.005247,0.689798,0.41886,0
481,0.070133,0.506546,0.00479,0.547903,0.325877,0
482,0.054672,0.353169,0.003604,0.302693,0.597368,0
483,0.049868,0.422196,0.003467,0.422915,0.414912,0
484,0.0266,0.126004,0.001786,0.220093,0.600877,0
485,0.03984,0.557572,0.002775,0.488089,0.246053,0
486,0.09163,0.734305,0.006115,0.690575,0.527632,1
487,0.05305,0.430675,0.003467,0.422915,0.414912,1
488,0.081002,0.605177,0.003467,0.422915,0.414912,1
489,0.029302,0.291134,0.001776,0.274728,0.686842,0
490,0.050378,0.49033,0.00333,0.487571,0.417982,0
491,0.031434,0.320738,0.000841,0.233817,0.838158,1
492,0.043683,0.076763,0.003467,0.422915,0.414912,0
493,0.056203,0.157394,0.003467,0.422915,0.414912,0
494,0.060346,0.189229,0.003467,0.422915,0.414912,0
495,0.044644,0.315234,0.002921,0.269549,0.678509,1
496,0.041191,0.369979,0.003467,0.422915,0.414912,0
497,0.043983,0.611723,0.003467,0.422915,0.414912,0
498,0.03924,0.453734,0.002624,0.511911,0.340351,1
499,0.068842,0.401666,0.003467,0.422915,0.414912,0
500,0.031464,0.327135,0.00214,0.339461,0.412719,0
501,0.070584,0.520381,0.003467,0.422915,0.414912,0
502,0.098325,0.533918,0.003467,0.422915,0.414912,1
503,0.029302,0.519786,0.002077,0.613931,0.184649,0
504,0.075117,0.463106,0.003467,0.422915,0.414912,0
505,0.051339,0.676584,0.003978,0.594252,0.263158,0
506,0.046385,0.251413,0.003467,0.422915,0.414912,0
507,0.049267,0.718834,0.003297,0.508027,0.437281,1
508,0.073706,0.658881,0.005021,0.745987,0.445175,1
509,0.061847,0.530497,0.003467,0.422915,0.414912,1
510,0.098445,0.565903,0.003467,0.422915,0.414912,1
511,0.029903,0.232371,0.001932,0.334283,0.634211,0
512,0.054642,0.363434,0.003592,0.409632,0.520175,0
513,0.041281,0.242487,0.003467,0.422915,0.414912,0
514,0.045214,0.431419,0.003467,0.422915,0.414912,0
515,0.100907,0.487057,0.00694,0.679441,0.178947,1
516,0.041582,0.310622,0.001288,0.254531,0.590351,1
517,0.037108,0.36507,0.002565,0.230451,0.362281,0
518,0.096013,0.507289,0.003467,0.422915,0.414912,0
519,0.097274,0.481107,0.003467,0.422915,0.414912,1
520,0.047886,0.553407,0.003467,0.422915,0.414912,1
521,0.030443,0.447337,0.00209,0.44666,0.304825,0
522,0.075027,0.487355,0.005019,0.549974,0.417982,1
523,0.090159,0.742785,0.006115,0.769291,0.314035,1
524,0.107632,0.668849,0.007221,0.483946,0.632018,1
525,0.072985,0.561886,0.003467,0.422915,0.414912,0
526,0.041492,0.669444,0.0027,0.470999,0.674123,0
527,0.07935,0.739512,0.005415,0.732004,0.483772,1
528,0.075327,0.438114,0.004917,0.470223,0.631579,1
529,0.027351,0.252455,0.001845,0.154842,0.654825,0
530,0.029002,0.416096,0.001847,0.376489,0.533333,0
531,0.024889,0.358673,0.001618,0.305023,0.770175,0
532,0.064429,0.512348,0.003467,0.422915,0.414912,0
533,0.074817,0.283249,0.003467,0.422915,0.414912,1
534,0.033145,0.291877,0.001843,0.272657,0.867982,1
535,0.046085,0.172419,0.003467,0.422915,0.414912,0
536,0.051909,0.168849,0.003467,0.422915,0.414912,0
537,0.073286,0.290241,0.003467,0.422915,0.414912,0
538,0.044884,0.150997,0.003467,0.422915,0.414912,0
539,0.045455,0.333085,0.003467,0.422915,0.414912,0
540,0.031074,0.65784,0.003116,0.5145,0.228509,0
541,0.089288,0.562184,0.003467,0.422915,0.414912,1
542,0.041732,0.48795,0.003467,0.422915,0.414912,0
543,0.089048,0.481553,0.005773,0.522527,0.680263,1
544,0.080611,0.165576,0.003467,0.422915,0.414912,0
545,0.056833,0.288605,0.003467,0.422915,0.414912,0
546,0.038609,0.719131,0.002524,0.616002,0.508333,1
547,0.078209,0.444362,0.003467,0.422915,0.414912,1
548,0.02621,0.453139,0.001739,0.54376,0.39386,0
549,0.024919,0.109045,0.00166,0.05101,0.794737,0
550,0.029753,0.265248,0.000841,0.23537,0.787719,0
551,0.050498,0.465338,0.003467,0.422915,0.414912,0
552,0.023868,0.081821,0.001585,0.103314,0.661404,0
553,0.048487,0.46385,0.003467,0.422915,0.414912,0
554,0.034826,0.442874,0.002322,0.209736,0.814474,1
555,0.049297,0.37355,0.003467,0.422915,0.414912,0
556,0.077039,0.351235,0.00499,0.352926,0.714035,0
557,0.024168,0.29277,0.001604,0.392543,0.685965,0
558,0.093761,0.601458,0.006242,0.661833,0.449123,0
559,0.107722,0.518149,0.007285,0.509581,0.465789,1
560,0.071364,0.176287,0.003467,0.422915,0.414912,0
561,0.068242,0.551324,0.004506,0.471776,0.604825,1
562,0.050558,0.541059,0.003386,0.457017,0.567982,1
563,0.156239,0.687295,0.010476,0.603314,0.38114,1
564,0.037949,0.493157,0.002347,0.270844,0.792105,0
565,0.081002,0.411336,0.003467,0.422915,0.414912,1
566,0.07959,0.701131,0.005511,0.682289,0.334211,1
567,0.071965,0.510711,0.003467,0.422915,0.414912,1
568,0.054431,0.480661,0.003671,0.573537,0.393421,0
569,0.02636,0.127641,0.001793,0.183325,0.468421,0
570,0.049718,0.26019,0.003126,0.330399,0.767982,0
571,0.090068,0.505653,0.005245,0.277059,0.865351,1
572,0.073526,0.165724,0.003467,0.422915,0.414912,0
573,0.074817,0.508926,0.003467,0.422915,0.414912,1
574,0.02642,0.566052,0.001672,0.484723,0.89386,0
575,0.088297,0.451205,0.006036,0.557483,0.302632,1
576,0.056833,0.277596,0.003467,0.422915,0.414912,0
577,0.076318,0.285629,0.003467,0.422915,0.414912,1
578,0.032575,0.297828,0.001124,0.224236,0.738596,0
579,0.10475,0.799911,0.003467,0.422915,0.414912,1
580,0.088297,0.676436,0.003467,0.422915,0.414912,1
581,0.038609,0.530794,0.002657,0.419731,0.431579,0
582,0.046235,0.65665,0.003182,0.519938,0.516667,0
583,0.028582,0.231479,0.000829,0.262558,0.798246,0
584,0.029152,0.225231,0.001859,0.142672,0.808772,0
585,0.122703,0.566498,0.003467,0.422915,0.414912,1
586,0.043593,0.606367,0.002975,0.505179,0.387719,0
587,0.10475,0.463106,0.003467,0.422915,0.414912,0
588,0.030083,0.354954,0.002061,0.187468,0.449123,0
589,0.036478,0.610533,0.002484,0.542724,0.548246,1
590,0.077489,0.273431,0.003467,0.422915,0.414912,1
591,0.041582,0.26748,0.003467,0.422915,0.414912,0
592,0.178095,0.576317,0.003467,0.422915,0.414912,1
593,0.028221,0.568283,0.001855,0.483946,0.582018,0
594,0.069653,0.506248,0.003467,0.422915,0.414912,1
595,0.091059,0.53972,0.003467,0.422915,0.414912,0
596,0.031074,0.362838,0.001631,0.277317,0.869737,0
597,0.029693,0.469949,0.00199,0.460124,0.507895,1
598,0.041552,0.468908,0.003467,0.422915,0.414912,0
599,0.047556,0.173163,0.003467,0.422915,0.414912,0
600,0.028732,0.68432,0.001826,0.551269,0.631579,1
601,0.030053,0.571705,0.002032,0.609788,0.423246,1
602,0.149664,0.670485,0.003467,0.422915,0.414912,1
603,0.03942,0.563225,0.002636,0.516054,0.533333,1
604,0.043623,0.460875,0.002831,0.425168,0.610526,0
605,0.062598,0.230289,0.003467,0.422915,0.414912,0
606,0.087336,0.555489,0.005688,0.556189,0.695175,1
607,0.054912,0.292919,0.003467,0.422915,0.414912,0
608,0.057884,0.563076,0.003789,0.460642,0.505702,1
609,0.099255,0.731627,0.006572,0.743915,0.491667,1
610,0.041882,0.36626,0.003467,0.422915,0.414912,0
611,0.047226,0.593573,0.00327,0.592439,0.236404,1
612,0.020295,0.150402,0.000841,0.268773,0.840351,0
613,0.099466,0.777001,0.006824,0.792077,0.291667,1
614,0.09157,0.621541,0.003467,0.422915,0.414912,1
615,0.073316,0.388277,0.003467,0.422915,0.414912,0
616,0.156239,0.449122,0.010586,0.549197,0.438596,1
617,0.054191,0.422493,0.003467,0.422915,0.414912,0
618,0.09238,0.152633,0.003467,0.422915,0.414912,0
619,0.112495,0.532133,0.007646,0.476437,0.279825,1
620,0.029452,0.432758,0.001217,0.365614,0.747368,0
621,0.089828,0.273431,0.003467,0.422915,0.414912,1
622,0.088657,0.54939,0.005895,0.46116,0.62193,0
623,0.140026,0.787861,0.009007,0.733299,0.579386,1
624,0.035037,0.539125,0.002403,0.607198,0.330702,0
625,0.058394,0.17956,0.003467,0.422915,0.414912,0
626,0.044764,0.490628,0.003089,0.382962,0.310526,1
627,0.056923,0.509075,0.003467,0.422915,0.414912,0
628,0.083644,0.304076,0.003467,0.422915,0.414912,1
629,0.032094,0.36269,0.001986,0.269032,0.689035,1
630,0.029332,0.52053,0.00199,0.541429,0.400877,0
631,0.119491,0.50967,0.003467,0.422915,0.414912,1
632,0.103158,0.480363,0.003467,0.422915,0.414912,1
633,0.094872,0.573788,0.006346,0.71854,0.344298,1
634,0.045905,0.484975,0.003081,0.475919,0.436404,1
635,0.048487,0.341119,0.003467,0.422915,0.414912,0
636,0.056593,0.409402,0.003725,0.407043,0.647368,1
637,0.033896,0.259298,0.001697,0.274728,0.84386,0
638,0.192807,0.927849,0.01243,0.850078,0.532456,1
639,0.059745,0.516364,0.003992,0.568617,0.423684,0
640,0.075207,0.558316,0.003467,0.422915,0.414912,0
641,0.082323,0.315829,0.003467,0.422915,0.414912,1
642,0.045304,0.335763,0.003066,0.368721,0.514474,0
643,0.053321,0.396311,0.003467,0.422915,0.414912,0
644,0.060796,0.488396,0.00413,0.483687,0.436842,1
645,0.07842,0.518298,0.003467,0.422915,0.414912,1
646,0.057794,0.442577,0.003467,0.422915,0.414912,1
647,0.044824,0.677179,0.002943,0.457535,0.524123,0
648,0.076858,0.24814,0.003467,0.422915,0.414912,0
649,0.067041,0.739512,0.004566,0.645262,0.482456,0
650,0.031764,0.162749,0.002038,0.256603,0.741667,0
651,0.069953,0.423386,0.004782,0.609529,0.289912,0
652,0.029122,0.484677,0.001373,0.402123,0.769298,0
653,0.037078,0.60964,0.002432,0.732263,0.401754,1
654,0.047196,0.446891,0.003139,0.32755,0.563158,0
655,0.043353,0.462809,0.002939,0.425427,0.45307,0
656,0.030143,0.223892,0.002032,0.237442,0.784649,0
657,0.02606,0.226867,0.001739,0.306577,0.724123,0
658,0.043713,0.555043,0.002993,0.523045,0.366667,0
659,0.111445,0.56025,0.007308,0.533661,0.626316,1
660,0.077039,0.334722,0.003467,0.422915,0.414912,1
661,0.077459,0.619458,0.005233,0.509839,0.379386,1
662,0.042993,0.338887,0.002813,0.444847,0.62193,0
663,0.028071,0.398691,0.00188,0.319524,0.603509,0
664,0.07914,0.581226,0.005411,0.602796,0.278947,1
665,0.040711,0.70247,0.002744,0.788711,0.380263,1
666,0.049838,0.349003,0.003467,0.422915,0.414912,0
667,0.045334,0.47233,0.003467,0.422915,0.414912,0
668,0.059926,0.511455,0.003467,0.422915,0.414912,1
669,0.028342,0.428295,0.00189,0.227084,0.602193,0
670,0.05203,0.612615,0.003519,0.517607,0.517105,1
671,0.053921,0.254091,0.003467,0.422915,0.414912,1
672,0.027231,0.628087,0.001932,0.706111,0.190789,0
673,0.038669,0.457899,0.00268,0.293112,0.364912,1
674,0.102768,0.478132,0.003467,0.422915,0.414912,1
675,0.087366,0.506843,0.003467,0.422915,0.414912,1
676,0.057254,0.271199,0.003467,0.422915,0.414912,0
677,0.064519,0.569771,0.003467,0.422915,0.414912,0
678,0.046265,0.627641,0.003214,0.52175,0.258772,1
679,0.029032,0.193395,0.001859,0.318747,0.780702,0
680,0.0789,0.646831,0.00511,0.549715,0.672807,1
681,0.055242,0.193692,0.003467,0.422915,0.414912,0
682,0.02621,0.101607,0.001759,0.167012,0.650439,0
683,0.038129,0.608301,0.002538,0.791041,0.367105,1
684,0.163744,0.501488,0.01076,0.700932,0.441667,1
685,0.068872,0.619458,0.004576,0.576903,0.524561,0
686,0.09157,0.53853,0.003467,0.422915,0.414912,1
687,0.044134,0.504314,0.003467,0.422915,0.414912,0
688,0.028101,0.510414,0.001907,0.569135,0.468421,0
689,0.130569,0.580184,0.003467,0.422915,0.414912,1
690,0.044284,0.480661,0.002869,0.422579,0.571491,0
691,0.074817,0.33859,0.003467,0.422915,0.414912,0
692,0.028852,0.380839,0.001942,0.394873,0.432018,0
693,0.076708,0.278935,0.003467,0.422915,0.414912,0
694,0.027771,0.524993,0.001813,0.560849,0.681579,0
695,0.056713,0.378756,0.003467,0.422915,0.414912,0
696,0.031734,0.171526,0.002104,0.195495,0.55614,0
697,0.034436,0.425915,0.002376,0.421284,0.451754,0
698,0.048247,0.633889,0.003467,0.422915,0.414912,0
699,0.068242,0.290687,0.003467,0.422915,0.414912,1
700,0.043833,0.12288,0.003467,0.422915,0.414912,0
701,0.107752,0.413716,0.003467,0.422915,0.414912,1
702,0.07953,0.440196,0.003793,0.333506,0.790351,0
703,0.06632,0.315829,0.004472,0.322372,0.499123,0
704,0.089618,0.550431,0.005835,0.568358,0.471491,1
705,0.030473,0.70723,0.002088,0.663128,0.325439,1
706,0.028191,0.553853,0.001965,0.495598,0.427632,0
707,0.02588,0.468313,0.001747,0.447695,0.573684,1
708,0.048367,0.070961,0.003467,0.422915,0.414912,0
709,0.041912,0.5,0.002779,0.33247,0.564474,1
710,0.072445,0.54701,0.004846,0.351631,0.600439,1
711,0.042302,0.407319,0.002798,0.287416,0.625,0
712,0.030773,0.484528,0.001629,0.490678,0.663596,1
713,0.086075,0.541059,0.005941,0.717504,0.257018,1
714,0.093911,0.497471,0.003467,0.422915,0.414912,1
715,0.041762,0.152336,0.002771,0.231227,0.580263,0
716,0.053861,0.371021,0.003467,0.422915,0.414912,0
717,0.043953,0.218685,0.002765,0.258674,0.765789,0
718,0.042662,0.429188,0.002871,0.315381,0.692982,0
719,0.044434,0.191758,0.003467,0.422915,0.414912,0
720,0.044013,0.3554,0.002991,0.285862,0.486842,0
721,0.077819,0.440791,0.005243,0.459347,0.512719,0
722,0.028942,0.350045,0.001429,0.319006,0.857018,0
723,0.055482,0.505802,0.003467,0.422915,0.414912,0
724,0.044134,0.569325,0.003116,0.494045,0.189035,1
725,0.044134,0.429485,0.003467,0.422915,0.414912,0
726,0.037619,0.519042,0.002603,0.414293,0.477632,0
727,0.049898,0.263612,0.003467,0.422915,0.414912,0
728,0.121713,0.484231,0.003467,0.422915,0.414912,1
729,0.025459,0.145492,0.001676,0.143708,0.553509,0
730,0.083554,0.445701,0.003467,0.422915,0.414912,1
731,0.028912,0.403451,0.001847,0.354997,0.619298,0
732,0.079891,0.81925,0.005405,0.730709,0.429825,1
733,0.040141,0.439304,0.002628,0.423097,0.602193,1
734,0.091389,0.343499,0.005989,0.453133,0.568421,0
735,0.101988,0.453139,0.003467,0.422915,0.414912,1
736,0.042422,0.334424,0.003467,0.422915,0.414912,0
737,0.048577,0.423683,0.002867,0.438892,0.662719,0
738,0.0795,0.588515,0.003467,0.422915,0.414912,0
739,0.035247,0.630616,0.002351,0.796737,0.148684,1
740,0.028762,0.272092,0.001843,0.243397,0.652193,0
741,0.045935,0.417287,0.003467,0.422915,0.414912,0
742,0.074817,0.314192,0.003467,0.422915,0.414912,1
743,0.055572,0.417287,0.003677,0.646297,0.327193,1
744,0.190855,0.620202,0.012819,0.56784,0.365351,1
745,0.067611,0.511306,0.003467,0.422915,0.414912,1
746,0.047466,0.354954,0.003467,0.422915,0.414912,0
747,0.088177,0.592086,0.003467,0.422915,0.414912,1
748,0.121202,0.672716,0.003467,0.422915,0.414912,1
749,0.087366,0.610533,0.005841,0.422579,0.567105,1
750,0.061847,0.479322,0.003467,0.422915,0.414912,1
751,0.033956,0.241595,0.002196,0.316675,0.717544,0
752,0.062748,0.491372,0.003467,0.422915,0.414912,0
753,0.073076,0.311217,0.003467,0.422915,0.414912,1
754,0.056173,0.201279,0.003467,0.422915,0.414912,1
755,0.064519,0.16022,0.003467,0.422915,0.414912,1
756,0.058394,0.223297,0.003467,0.422915,0.414912,0
757,0.042602,0.539274,0.003467,0.422915,0.414912,0
758,0.056113,0.324159,0.003467,0.422915,0.414912,0
759,0.027591,0.529753,0.001861,0.576644,0.480702,1
760,0.047886,0.113508,0.003467,0.422915,0.414912,0
761,0.043533,0.173163,0.002862,0.295961,0.655702,0
762,0.090939,0.522761,0.003467,0.422915,0.414912,1
763,0.078119,0.340226,0.003467,0.422915,0.414912,1
764,0.074517,0.339185,0.003467,0.422915,0.414912,1
765,0.072655,0.523654,0.005033,0.596064,0.307018,0
766,0.031374,0.327879,0.002073,0.24029,0.632895,1
767,0.041281,0.216453,0.003467,0.422915,0.414912,0
768,0.040261,0.515323,0.002609,0.410668,0.772807,0
769,0.029663,0.317019,0.002002,0.191869,0.636842,1
770,0.035187,0.336507,0.002181,0.220611,0.756579,1
771,0.056443,0.288158,0.003467,0.422915,0.414912,0
772,0.03903,0.519339,0.00269,0.543242,0.244298,1
773,0.047886,0.183428,0.003182,0.234076,0.635526,0
774,0.030383,0.349896,0.002005,0.340497,0.525877,0
775,0.114957,0.530051,0.003467,0.422915,0.414912,1
776,0.082263,0.465338,0.003467,0.422915,0.414912,1
777,0.055032,0.342458,0.003467,0.422915,0.414912,1
778,0.085235,0.352871,0.003467,0.422915,0.414912,1
779,0.088267,0.836358,0.006078,0.669601,0.36886,1
780,0.070464,0.606813,0.00478,0.48058,0.538596,1
781,0.022727,0.187742,0.001523,0.214397,0.678947,0
782,0.054401,0.452693,0.003467,0.422915,0.414912,0
783,0.041792,0.436477,0.003467,0.422915,0.414912,0
784,0.034646,0.335168,0.00177,0.267219,0.802193,0
785,0.070974,0.477983,0.003467,0.422915,0.414912,1
786,0.048457,0.47947,0.003236,0.471776,0.456579,1
787,0.051639,0.697709,0.003467,0.610047,0.395614,1
788,0.028612,0.30363,0.001851,0.301657,0.525877,0
789,0.074216,0.220916,0.003467,0.422915,0.414912,0
790,0.075838,0.60116,0.005054,0.62869,0.44386,1
791,0.028191,0.146236,0.001867,0.187468,0.578509,0
792,0.035397,0.330408,0.002096,0.271621,0.786842,1
793,0.05221,0.463404,0.003467,0.422915,0.414912,0
794,0.022457,0.028712,0.001498,0.071207,0.766228,0
795,0.042692,0.390211,0.002574,0.248576,0.765789,0
796,0.077339,0.452693,0.005206,0.501554,0.423246,1
797,0.070914,0.43975,0.003467,0.422915,0.414912,1
798,0.080911,0.314787,0.003467,0.422915,0.414912,0
799,0.070013,0.480512,0.00474,0.37623,0.439035,1
800,0.027681,0.367301,0.001836,0.242103,0.679825,0
801,0.041732,0.519042,0.003467,0.422915,0.414912,0
802,0.042302,0.45061,0.002781,0.423874,0.654386,0
803,0.049838,0.229098,0.003467,0.422915,0.414912,1
804,0.10475,0.684469,0.003467,0.422915,0.414912,1
805,0.025129,0.145195,0.001676,0.058778,0.785088,0
806,0.081752,0.350788,0.00537,0.425945,0.646053,1
807,0.043203,0.56873,0.003467,0.422915,0.414912,0
808,0.069293,0.764951,0.004852,0.74262,0.27807,0
809,0.054642,0.451949,0.003739,0.328586,0.480702,0
810,0.041822,0.641773,0.002773,0.453133,0.536842,0
811,0.042392,0.458494,0.002821,0.379078,0.46886,0
812,0.041131,0.157096,0.003467,0.422915,0.414912,0
813,0.019845,0.056531,0.001325,0.078457,0.716228,0
814,0.029452,0.523802,0.001955,0.542465,0.582018,1
815,0.074727,0.313448,0.003467,0.422915,0.414912,0
816,0.041431,0.456709,0.00275,0.416106,0.517982,1
817,0.02591,0.157394,0.001743,0.205852,0.634649,0
818,0.025579,0.2831,0.000821,0.251683,0.808772,1
819,0.056323,0.338441,0.003467,0.422915,0.414912,0
820,0.029302,0.466082,0.00193,0.433713,0.490351,0
821,0.042362,0.566052,0.002846,0.544278,0.46886,0
822,0.050859,0.735644,0.003488,0.624288,0.257456,1
823,0.098235,0.504165,0.006653,0.617556,0.367544,1
824,0.030263,0.613954,0.002102,0.668566,0.271491,0
825,0.057043,0.398096,0.003467,0.422915,0.414912,0
826,0.040471,0.598929,0.002661,0.504661,0.609211,1
827,0.043023,0.370128,0.002777,0.249612,0.785088,1
828,0.028582,0.398393,0.001857,0.18928,0.78114,1
829,0.062598,0.488991,0.004416,0.536769,0.242982,0
830,0.036268,0.457751,0.002457,0.433195,0.42193,0
831,0.054732,0.251116,0.003467,0.422915,0.414912,0
832,0.074817,0.405683,0.003467,0.422915,0.414912,1
833,0.047076,0.284737,0.002987,0.407043,0.792544,0
834,0.030263,0.399435,0.002081,0.273175,0.409211,0
835,0.060136,0.555787,0.004061,0.658726,0.366228,0
836,0.050108,0.633889,0.003376,0.579234,0.399561,0
837,0.080521,0.557275,0.005486,0.559555,0.362281,1
838,0.040621,0.582862,0.002752,0.469705,0.54693,0
839,0.055242,0.241148,0.003467,0.422915,0.414912,0
840,0.060136,0.450015,0.003467,0.422915,0.414912,1
841,0.060106,0.434097,0.003548,0.29363,0.735088,1
842,0.022517,0.207825,0.001494,0.299327,0.707895,0
843,0.092951,0.529158,0.003467,0.422915,0.414912,1
844,0.029212,0.446296,0.00194,0.346712,0.565351,0
845,0.074847,0.281613,0.003467,0.422915,0.414912,1
846,0.084184,0.687891,0.005702,0.644485,0.426754,1
847,0.070734,0.537786,0.0049,0.515536,0.235965,1
848,0.047166,0.31925,0.003043,0.35448,0.759649,0
849,0.027981,0.192502,0.001826,0.309684,0.728947,0
850,0.10475,0.613954,0.003467,0.422915,0.414912,1
851,0.040201,0.4518,0.002786,0.48291,0.427193,1
852,0.036568,0.273728,0.002387,0.312791,0.72807,0
853,0.086075,0.58673,0.003467,0.422915,0.414912,1
854,0.03939,0.391253,0.001653,0.436044,0.726316,1
855,0.029182,0.428444,0.001971,0.271103,0.440351,0
856,0.040831,0.288456,0.002651,0.176334,0.73114,0
857,0.041401,0.345284,0.003467,0.422915,0.414912,0
858,0.032515,0.293514,0.00216,0.307095,0.723246,1
859,0.062447,0.514728,0.003467,0.422915,0.414912,0
860,0.043863,0.528265,0.002275,0.311238,0.700877,0
861,0.071094,0.639691,0.004769,0.5826,0.487719,1
862,0.076468,0.500595,0.003467,0.422915,0.414912,1
863,0.074306,0.676138,0.003467,0.422915,0.414912,0
864,0.062027,0.442874,0.004333,0.448472,0.500526,1
865,0.064609,0.405832,0.004202,0.454428,0.645175,0
866,0.030893,0.627492,0.002258,0.66753,0.227632,1
867,0.042873,0.37474,0.002923,0.419472,0.342982,0
868,0.112676,0.566647,0.007578,0.489125,0.538158,1
869,0.069173,0.521125,0.003467,0.422915,0.414912,1
870,0.029422,0.45299,0.001934,0.46349,0.612719,1
871,0.057584,0.622583,0.004485,0.672191,0.230702,1
872,0.027861,0.510414,0.001778,0.529777,0.669298,1
873,0.033686,0.48676,0.002291,0.555412,0.474561,0
874,0.05239,0.515323,0.003454,0.565769,0.542982,0
875,0.060856,0.764653,0.004063,0.629726,0.454825,1
876,0.094332,0.646831,0.005904,0.626359,0.484211,1
877,0.043023,0.53258,0.002958,0.418177,0.582895,0
878,0.029783,0.226718,0.000831,0.13594,0.836404,0
879,0.042572,0.153823,0.003467,0.422915,0.414912,0
880,0.081812,0.309432,0.003467,0.422915,0.414912,1
881,0.074817,0.263017,0.003467,0.422915,0.414912,1
882,0.095473,0.491669,0.003467,0.422915,0.414912,1
883,0.10475,0.648468,0.003467,0.422915,0.414912,1
884,0.028221,0.340524,0.001888,0.226567,0.652193,1
885,0.098895,0.538233,0.003467,0.422915,0.414912,1
886,0.06644,0.498661,0.003467,0.422915,0.414912,0
887,0.037078,0.367301,0.002061,0.329363,0.792982,1
888,0.02621,0.163642,0.00177,0.248835,0.564035,0
889,0.088477,0.573341,0.005899,0.647074,0.337719,1
890,0.073346,0.503719,0.004973,0.504143,0.445614,1
